Dataset,Analyte,Model,Linearized X,Linearized Y,Fit Basis,Fit Equation,Slope Meaning,Reported Parameter,Reported Parameter Value,Parameter from Fit,k (Ritger-Peppas),Time,F,1-F,ln(1-F),sqrt_t,ln_t,log_t,log_F,Linearized_X,Linearized_Y,Linearized_Y_Predicted,Linearized_Residual,F_Predicted,F_Residual,F_Residual_Squared,Slope,Intercept,R^2 (transformed),RMSE in F-space,RRMSE in F-space (%)
EPSRawData,PO4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.1179769367785615,k_H = slope,,2.0,0.2434343434,0.7565656566,-0.2789659595660223,1.4142135623730951,0.6931471805599453,0.3010299956639812,-0.6136181520839513,1.4142135623730951,0.2434343434,0.23169022974022815,0.011744113659771849,0.23169022974022815,0.011744113659771849,0.00013792420565363972,0.1179769367785615,0.06484564570075327,0.9802029844648186,0.028332395427294533,7.562944785621542
EPSRawData,PO4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.1179769367785615,k_H = slope,,4.0,0.3161616162,0.6838383838,-0.3800336702724907,2.0,1.3862943611198906,0.6020599913279624,-0.5000908569983756,2.0,0.3161616162,0.3007995192578763,0.015362096942123704,0.3007995192578763,0.015362096942123704,0.00023599402245920646,0.1179769367785615,0.06484564570075327,0.9802029844648186,0.028332395427294533,7.562944785621542
EPSRawData,PO4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.1179769367785615,k_H = slope,,6.0,0.3131313131,0.6868686869,-0.37561214491289496,2.449489742783178,1.791759469228055,0.7781512503836436,-0.5042735008067067,2.449489742783178,0.3131313131,0.3538289422248191,-0.04069762912481911,0.3538289422248191,-0.04069762912481911,0.0016562970163813248,0.1179769367785615,0.06484564570075327,0.9802029844648186,0.028332395427294533,7.562944785621542
EPSRawData,PO4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.1179769367785615,k_H = slope,,8.0,0.3656565657,0.6343434343000001,-0.45516477672890815,2.8284271247461903,2.0794415416798357,0.9030899869919435,-0.43692662401279675,2.8284271247461903,0.3656565657,0.398534813779703,-0.03287824807970302,0.398534813779703,-0.03287824807970302,0.0010809791967904953,0.1179769367785615,0.06484564570075327,0.9802029844648186,0.028332395427294533,7.562944785621542
EPSRawData,PO4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.1179769367785615,k_H = slope,,24.5,0.696969697,0.303030303,-1.1939224685724346,4.949747468305833,3.1986731175506815,1.3891660843645324,-0.15678610384141223,4.949747468305833,0.696969697,0.6488016898389153,0.048168007161084714,0.6488016898389153,0.048168007161084714,0.0023201569138703083,0.1179769367785615,0.06484564570075327,0.9802029844648186,0.028332395427294533,7.562944785621542
EPSRawData,PO4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.1179769367785615,k_H = slope,,32.0,0.7141414141,0.2858585859,-1.2522580453405217,5.656854249492381,3.4657359027997265,1.505149978319906,-0.14621578082583592,5.656854249492381,0.7141414141,0.7322239818586528,-0.0180825677586528,0.7322239818586528,-0.0180825677586528,0.0003269792567462698,0.1179769367785615,0.06484564570075327,0.9802029844648186,0.028332395427294533,7.562944785621542
EPSRawData,PO4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.13743704452405003,1/beta = slope,,0.5,0.1727272727,0.8272727273,-0.18962085924259914,0.7071067811865476,-0.6931471805599453,-0.3010299956639812,-0.7626390842739689,-0.6931471805599453,0.1727272727,0.0745431990978195,0.09818407360218048,0.0745431990978195,0.09818407360218048,0.009640112309118395,0.13743704452405003,0.16980729901415645,0.8672597410491618,0.07336429741730713,19.58359405320476
EPSRawData,PO4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.13743704452405003,1/beta = slope,,1.0,0.1747474747,0.8252525253,-0.19206584821110514,1.0,0.0,0.0,-0.757589091586742,0.0,0.1747474747,0.16980729901415645,0.00494017568584354,0.16980729901415645,0.00494017568584354,2.4405335806999687e-05,0.13743704452405003,0.16980729901415645,0.8672597410491618,0.07336429741730713,19.58359405320476
EPSRawData,PO4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.13743704452405003,1/beta = slope,,2.0,0.2434343434,0.7565656566,-0.2789659595660223,1.4142135623730951,0.6931471805599453,0.3010299956639812,-0.6136181520839513,0.6931471805599453,0.2434343434,0.26507139893049336,-0.02163705553049336,0.26507139893049336,-0.02163705553049336,0.00046816217202965327,0.13743704452405003,0.16980729901415645,0.8672597410491618,0.07336429741730713,19.58359405320476
EPSRawData,PO4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.13743704452405003,1/beta = slope,,4.0,0.3161616162,0.6838383838,-0.3800336702724907,2.0,1.3862943611198906,0.6020599913279624,-0.5000908569983756,1.3862943611198906,0.3161616162,0.36033549884683036,-0.044173882646830365,0.36033549884683036,-0.044173882646830365,0.0019513319080959408,0.13743704452405003,0.16980729901415645,0.8672597410491618,0.07336429741730713,19.58359405320476
EPSRawData,PO4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.13743704452405003,1/beta = slope,,6.0,0.3131313131,0.6868686869,-0.37561214491289496,2.449489742783178,1.791759469228055,0.7781512503836436,-0.5042735008067067,1.791759469228055,0.3131313131,0.41606142496284093,-0.10293011186284096,0.41606142496284093,-0.10293011186284096,0.010594607928096952,0.13743704452405003,0.16980729901415645,0.8672597410491618,0.07336429741730713,19.58359405320476
EPSRawData,PO4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.13743704452405003,1/beta = slope,,8.0,0.3656565657,0.6343434343000001,-0.45516477672890815,2.8284271247461903,2.0794415416798357,0.9030899869919435,-0.43692662401279675,2.0794415416798357,0.3656565657,0.45559959876316725,-0.08994303306316725,0.45559959876316725,-0.08994303306316725,0.008089749196601999,0.13743704452405003,0.16980729901415645,0.8672597410491618,0.07336429741730713,19.58359405320476
EPSRawData,PO4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.13743704452405003,1/beta = slope,,24.5,0.696969697,0.303030303,-1.1939224685724346,4.949747468305833,3.1986731175506815,1.3891660843645324,-0.15678610384141223,3.1986731175506815,0.696969697,0.6094234786888514,0.08754621831114862,0.6094234786888514,0.08754621831114862,0.007664340340583293,0.13743704452405003,0.16980729901415645,0.8672597410491618,0.07336429741730713,19.58359405320476
EPSRawData,PO4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.13743704452405003,1/beta = slope,,32.0,0.7141414141,0.2858585859,-1.2522580453405217,5.656854249492381,3.4657359027997265,1.505149978319906,-0.14621578082583592,3.4657359027997265,0.7141414141,0.6461277985958412,0.06801361550415874,0.6461277985958412,0.06801361550415874,0.004625851893947542,0.13743704452405003,0.16980729901415645,0.8672597410491618,0.07336429741730713,19.58359405320476
EPSRawData,PO4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.3662567278235827,n = slope; k = 10^(intercept),0.1897537882026197,0.5,0.1727272727,0.8272727273,-0.18962085924259914,0.7071067811865476,-0.6931471805599453,-0.3010299956639812,-0.7626390842739689,-0.3010299956639812,-0.7626390842739689,-0.8320638063756813,0.06942472210171247,0.14720962067442545,0.025517652025574544,0.0006511505648983087,0.3662567278235827,-0.7218095451870443,0.9580106618933449,0.041811529333032935,11.161014908167239
EPSRawData,PO4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.3662567278235827,n = slope; k = 10^(intercept),0.1897537882026197,1.0,0.1747474747,0.8252525253,-0.19206584821110514,1.0,0.0,0.0,-0.757589091586742,0.0,-0.757589091586742,-0.7218095451870443,-0.035779546399697715,0.1897537882026197,-0.015006313502619717,0.00022518944493890683,0.3662567278235827,-0.7218095451870443,0.9580106618933449,0.041811529333032935,11.161014908167239
EPSRawData,PO4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.3662567278235827,n = slope; k = 10^(intercept),0.1897537882026197,2.0,0.2434343434,0.7565656566,-0.2789659595660223,1.4142135623730951,0.6931471805599453,0.3010299956639812,-0.6136181520839513,0.3010299956639812,-0.6136181520839513,-0.6115552839984073,-0.002062868085544012,0.2445933898361035,-0.0011590464361034836,1.3433886410441866e-06,0.3662567278235827,-0.7218095451870443,0.9580106618933449,0.041811529333032935,11.161014908167239
EPSRawData,PO4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.3662567278235827,n = slope; k = 10^(intercept),0.1897537882026197,4.0,0.3161616162,0.6838383838,-0.3800336702724907,2.0,1.3862943611198906,0.6020599913279624,-0.5000908569983756,0.6020599913279624,-0.5000908569983756,-0.5013010228097703,0.001210165811394659,0.3152818550722886,0.0008797611277113759,7.739796418319919e-07,0.3662567278235827,-0.7218095451870443,0.9580106618933449,0.041811529333032935,11.161014908167239
EPSRawData,PO4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.3662567278235827,n = slope; k = 10^(intercept),0.1897537882026197,6.0,0.3131313131,0.6868686869,-0.37561214491289496,2.449489742783178,1.791759469228055,0.7781512503836436,-0.5042735008067067,0.7781512503836436,-0.5042735008067067,-0.4368064144697016,-0.06746708633700516,0.365757790777347,-0.05262647767734702,0.002769546152724304,0.3662567278235827,-0.7218095451870443,0.9580106618933449,0.041811529333032935,11.161014908167239
EPSRawData,PO4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.3662567278235827,n = slope; k = 10^(intercept),0.1897537882026197,8.0,0.3656565657,0.6343434343000001,-0.45516477672890815,2.8284271247461903,2.0794415416798357,0.9030899869919435,-0.43692662401279675,0.9030899869919435,-0.43692662401279675,-0.3910467616211332,-0.04587986239166353,0.4063995687063787,-0.04074300300637873,0.0016599922939777862,0.3662567278235827,-0.7218095451870443,0.9580106618933449,0.041811529333032935,11.161014908167239
EPSRawData,PO4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.3662567278235827,n = slope; k = 10^(intercept),0.1897537882026197,24.5,0.696969697,0.303030303,-1.1939224685724346,4.949747468305833,3.1986731175506815,1.3891660843645324,-0.15678610384141223,1.3891660843645324,-0.15678610384141223,-0.21301812072419168,0.056232016882779456,0.6123248422381227,0.08464485476187733,0.007164751437659308,0.3662567278235827,-0.7218095451870443,0.9580106618933449,0.041811529333032935,11.161014908167239
EPSRawData,PO4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.3662567278235827,n = slope; k = 10^(intercept),0.1897537882026197,32.0,0.7141414141,0.2858585859,-1.2522580453405217,5.656854249492381,3.4657359027997265,1.505149978319906,-0.14621578082583592,1.505149978319906,-0.14621578082583592,-0.17053823924385914,0.02432245841802322,0.6752455966017766,0.03889581749822335,0.0015128846188550977,0.3662567278235827,-0.7218095451870443,0.9580106618933449,0.041811529333032935,11.161014908167239
