Dataset,Analyte,Model,Linearized X,Linearized Y,Fit Basis,Fit Equation,Slope Meaning,Reported Parameter,Reported Parameter Value,Parameter from Fit,k (Ritger-Peppas),Time,F,1-F,ln(1-F),sqrt_t,ln_t,log_t,log_F,Linearized_X,Linearized_Y,Linearized_Y_Predicted,Linearized_Residual,F_Predicted,F_Residual,F_Residual_Squared,Slope,Intercept,R^2 (transformed),RMSE in F-space,RRMSE in F-space (%)
EPSRawData,NH4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.14018760282512607,k_H = slope,,2.0,0.302494331,0.697505669,-0.3602446377210788,1.4142135623730951,0.6931471805599453,0.3010299956639812,-0.5192827599817202,1.4142135623730951,0.302494331,0.2567477351704395,0.04574659582956053,0.2567477351704395,0.04574659582956053,0.002092751029993165,0.14018760282512607,0.05849252597857335,0.9785671854940764,0.03505889429925321,8.21845708248054
EPSRawData,NH4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.14018760282512607,k_H = slope,,4.0,0.3315192744,0.6684807256,-0.4027477151669425,2.0,1.3862943611198906,0.6020599913279624,-0.47949121681510315,2.0,0.3315192744,0.3388677316288255,-0.007348457228825489,0.3388677316288255,-0.007348457228825489,5.3999823643877584e-05,0.14018760282512607,0.05849252597857335,0.9785671854940764,0.03505889429925321,8.21845708248054
EPSRawData,NH4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.14018760282512607,k_H = slope,,6.0,0.3514739229,0.6485260771,-0.43305306462314724,2.449489742783178,1.791759469228055,0.7781512503836436,-0.45410689130062915,2.449489742783178,0.3514739229,0.40188062116408174,-0.05040669826408173,0.40188062116408174,-0.05040669826408173,0.00254083522988618,0.14018760282512607,0.05849252597857335,0.9785671854940764,0.03505889429925321,8.21845708248054
EPSRawData,NH4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.14018760282512607,k_H = slope,,8.0,0.4136054422,0.5863945578,-0.533762409148532,2.8284271247461903,2.0794415416798357,0.9030899869919435,-0.38341375545115497,2.8284271247461903,0.4136054422,0.4550029443623056,-0.04139750216230559,0.4550029443623056,-0.04139750216230559,0.001713753185278096,0.14018760282512607,0.05849252597857335,0.9785671854940764,0.03505889429925321,8.21845708248054
EPSRawData,NH4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.14018760282512607,k_H = slope,,24.5,0.8058956916,0.19410430840000004,-1.6393595922477475,4.949747468305833,3.1986731175506815,1.3891660843645324,-0.09372116600393259,4.949747468305833,0.8058956916,0.7523857581501048,0.053509933449895186,0.7523857581501048,0.053509933449895186,0.0028633129778122116,0.14018760282512607,0.05849252597857335,0.9785671854940764,0.03505889429925321,8.21845708248054
EPSRawData,NH4,Higuchi Model,sqrt_t,F,F vs sqrt_t,F = slope * sqrt_t + intercept,slope = k_H,k_H (Higuchi constant),0.14018760282512607,k_H = slope,,32.0,0.8367346939,0.1632653061,-1.8123787565682907,5.656854249492381,3.4657359027997265,1.505149978319906,-0.07741222329712637,5.656854249492381,0.8367346939,0.8515133627460378,-0.014778668846037846,0.8515133627460378,-0.014778668846037846,0.0002184090528608496,0.14018760282512607,0.05849252597857335,0.9785671854940764,0.03505889429925321,8.21845708248054
EPSRawData,NH4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.16309589983251585,1/beta = slope,,0.5,0.1759637188,0.8240362811999999,-0.1935407194594588,0.7071067811865476,-0.6931471805599453,-0.3010299956639812,-0.7545768682611386,-0.6931471805599453,0.1759637188,0.07048612287118644,0.10547759592881356,0.07048612287118644,0.10547759592881356,0.011125523242922068,0.16309589983251585,0.18353558600098205,0.8635297382378362,0.08846625128944974,20.738135186589968
EPSRawData,NH4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.16309589983251585,1/beta = slope,,1.0,0.1950113378,0.8049886622,-0.21692708588635978,1.0,0.0,0.0,-0.7099401383767789,0.0,0.1950113378,0.18353558600098205,0.011475751799017941,0.18353558600098205,0.011475751799017941,0.0001316928793526635,0.16309589983251585,0.18353558600098205,0.8635297382378362,0.08846625128944974,20.738135186589968
EPSRawData,NH4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.16309589983251585,1/beta = slope,,2.0,0.302494331,0.697505669,-0.3602446377210788,1.4142135623730951,0.6931471805599453,0.3010299956639812,-0.5192827599817202,0.6931471805599453,0.302494331,0.29658504913077766,0.005909281869222349,0.29658504913077766,0.005909281869222349,3.491961220991998e-05,0.16309589983251585,0.18353558600098205,0.8635297382378362,0.08846625128944974,20.738135186589968
EPSRawData,NH4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.16309589983251585,1/beta = slope,,4.0,0.3315192744,0.6684807256,-0.4027477151669425,2.0,1.3862943611198906,0.6020599913279624,-0.47949121681510315,1.3862943611198906,0.3315192744,0.40963451226057324,-0.07811523786057323,0.40963451226057324,-0.07811523786057323,0.006101990386013933,0.16309589983251585,0.18353558600098205,0.8635297382378362,0.08846625128944974,20.738135186589968
EPSRawData,NH4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.16309589983251585,1/beta = slope,,6.0,0.3514739229,0.6485260771,-0.43305306462314724,2.449489742783178,1.791759469228055,0.7781512503836436,-0.45410689130062915,1.791759469228055,0.3514739229,0.4757642089181626,-0.12429028601816261,0.4757642089181626,-0.12429028601816261,0.015448075198476668,0.16309589983251585,0.18353558600098205,0.8635297382378362,0.08846625128944974,20.738135186589968
EPSRawData,NH4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.16309589983251585,1/beta = slope,,8.0,0.4136054422,0.5863945578,-0.533762409148532,2.8284271247461903,2.0794415416798357,0.9030899869919435,-0.38341375545115497,2.0794415416798357,0.4136054422,0.5226839753903689,-0.10907853319036892,0.5226839753903689,-0.10907853319036892,0.011898126402962414,0.16309589983251585,0.18353558600098205,0.8635297382378362,0.08846625128944974,20.738135186589968
EPSRawData,NH4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.16309589983251585,1/beta = slope,,24.5,0.8058956916,0.19410430840000004,-1.6393595922477475,4.949747468305833,3.1986731175506815,1.3891660843645324,-0.09372116600393259,3.1986731175506815,0.8058956916,0.7052260563779892,0.10066963522201078,0.7052260563779892,0.10066963522201078,0.010134375455732713,0.16309589983251585,0.18353558600098205,0.8635297382378362,0.08846625128944974,20.738135186589968
EPSRawData,NH4,Elovich Model,ln_t,F,F vs ln_t,F = slope * ln_t + intercept,slope = 1/beta,slope (1/beta),0.16309589983251585,1/beta = slope,,32.0,0.8367346939,0.1632653061,-1.8123787565682907,5.656854249492381,3.4657359027997265,1.505149978319906,-0.07741222329712637,3.4657359027997265,0.8367346939,0.7487829016499602,0.0879517922500398,0.7487829016499602,0.0879517922500398,0.00773551775999416,0.16309589983251585,0.18353558600098205,0.8635297382378362,0.08846625128944974,20.738135186589968
EPSRawData,NH4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.385485233635334,n = slope; k = 10^(intercept),0.20726214867989654,0.5,0.1759637188,0.8240362811999999,-0.1935407194594588,0.7071067811865476,-0.6931471805599453,-0.3010299956639812,-0.7545768682611386,-0.3010299956639812,-0.7545768682611386,-0.7995226220513517,0.04494575379021315,0.15866362701878664,0.01730009178121336,0.0002992931756384061,0.385485233635334,-0.6834800038415784,0.9614569865964456,0.049289329955030395,11.55433595258218
EPSRawData,NH4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.385485233635334,n = slope; k = 10^(intercept),0.20726214867989654,1.0,0.1950113378,0.8049886622,-0.21692708588635978,1.0,0.0,0.0,-0.7099401383767789,0.0,-0.7099401383767789,-0.6834800038415784,-0.026460134535200575,0.20726214867989654,-0.012250810879896545,0.00015008236721499157,0.385485233635334,-0.6834800038415784,0.9614569865964456,0.049289329955030395,11.55433595258218
EPSRawData,NH4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.385485233635334,n = slope; k = 10^(intercept),0.20726214867989654,2.0,0.302494331,0.697505669,-0.3602446377210788,1.4142135623730951,0.6931471805599453,0.3010299956639812,-0.5192827599817202,0.3010299956639812,-0.5192827599817202,-0.567437385631805,0.04815462565008477,0.27074635240956085,0.03174797859043915,0.0010079341445789827,0.385485233635334,-0.6834800038415784,0.9614569865964456,0.049289329955030395,11.55433595258218
EPSRawData,NH4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.385485233635334,n = slope; k = 10^(intercept),0.20726214867989654,4.0,0.3315192744,0.6684807256,-0.4027477151669425,2.0,1.3862943611198906,0.6020599913279624,-0.47949121681510315,0.6020599913279624,-0.47949121681510315,-0.45139476742203166,-0.028096449393071488,0.35367570880631444,-0.02215643440631443,0.0004909075856013138,0.385485233635334,-0.6834800038415784,0.9614569865964456,0.049289329955030395,11.55433595258218
EPSRawData,NH4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.385485233635334,n = slope; k = 10^(intercept),0.20726214867989654,6.0,0.3514739229,0.6485260771,-0.43305306462314724,2.449489742783178,1.791759469228055,0.7781512503836436,-0.45410689130062915,0.7781512503836436,-0.45410689130062915,-0.3835141872838122,-0.07059270401681694,0.4135098058250642,-0.06203588292506418,0.0038484507702922694,0.385485233635334,-0.6834800038415784,0.9614569865964456,0.049289329955030395,11.55433595258218
EPSRawData,NH4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.385485233635334,n = slope; k = 10^(intercept),0.20726214867989654,8.0,0.4136054422,0.5863945578,-0.533762409148532,2.8284271247461903,2.0794415416798357,0.9030899869919435,-0.38341375545115497,0.9030899869919435,-0.38341375545115497,-0.33535214921225825,-0.048061606238896715,0.46200625008025686,-0.04840080788025686,0.0023426382034615343,0.385485233635334,-0.6834800038415784,0.9614569865964456,0.049289329955030395,11.55433595258218
EPSRawData,NH4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.385485233635334,n = slope; k = 10^(intercept),0.20726214867989654,24.5,0.8058956916,0.19410430840000004,-1.6393595922477475,4.949747468305833,3.1986731175506815,1.3891660843645324,-0.09372116600393259,1.3891660843645324,-0.09372116600393259,-0.14797699125203456,0.05425582524810198,0.7112511944589975,0.09464449714100243,0.008957580839073217,0.385485233635334,-0.6834800038415784,0.9614569865964456,0.049289329955030395,11.55433595258218
EPSRawData,NH4,Ritger-Peppas Model,log_t,log_F,log_F vs log_t,log_F = slope * log_t + intercept,slope = n,n (release exponent),0.385485233635334,n = slope; k = 10^(intercept),0.20726214867989654,32.0,0.8367346939,0.1632653061,-1.8123787565682907,5.656854249492381,3.4657359027997265,1.505149978319906,-0.07741222329712637,1.505149978319906,-0.07741222329712637,-0.1032669127927115,0.02585468949558513,0.7883754414919433,0.04835925240805672,0.0023386172934661397,0.385485233635334,-0.6834800038415784,0.9614569865964456,0.049289329955030395,11.55433595258218
